name,src_file,src_line,total_ns,counts
schedule{name=Update},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/schedule/schedule.rs,562,111935912,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_groves::trade_winds::vc::TradeWinds>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_groves::trade_winds::vc::TradeWinds, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1575000,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_groves::low_bush::vc::LowBush>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_groves::low_bush::vc::LowBush, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1574208,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_groves::vineyard::vc::Vineyard>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_groves::vineyard::vc::Vineyard, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1571334,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_groves::jerrys_chaparral::vc::JerrysChaparral>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_groves::jerrys_chaparral::vc::JerrysChaparral, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1570167,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_groves::levantine_scrub::vc::LevantineScrub>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_groves::levantine_scrub::vc::LevantineScrub, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1569958,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_groves::conifer_massives::vc::ConiferMassives>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_groves::conifer_massives::vc::ConiferMassives, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1568542,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_vegetation_components::FlattenedComponentsOnly<chico_vegetation_components::placed_vegetation::PlacedVegetation<alloc::sync::Arc<chico_sbs_trees::northern_conifer::NorthernConifer>>>>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_vegetation_components::FlattenedComponentsOnly<chico_vegetation_components::placed_vegetation::PlacedVegetation<alloc::sync::Arc<chico_sbs_trees::northern_conifer::NorthernConifer>>>, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1566833,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_vegetation_components::FlattenedComponentsOnly<chico_vegetation_components::placed_vegetation::PlacedVegetation<alloc::sync::Arc<chico_sbs_trees::storybook_tree::StorybookTree>>>>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_vegetation_components::FlattenedComponentsOnly<chico_vegetation_components::placed_vegetation::PlacedVegetation<alloc::sync::Arc<chico_sbs_trees::storybook_tree::StorybookTree>>>, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1566667,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_groves::wandering_acacia::vc::WanderingAcacia>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_groves::wandering_acacia::vc::WanderingAcacia, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1566166,1
system{name="lod::scene::refresh::cull_regions::enqueue::produce_lod_cull_for_region<lod_avian::AvianLodSceneRegionIndex<'_, '_, chico_vegetation_components::FlattenedComponentsOnly<chico_vegetation_components::placed_vegetation::PlacedVegetation<alloc::sync::Arc<chico_sbs_trees::palm_crown::PalmCrown>>>>, chico_sbs_trees_playground::vegetation_lod::VegetationCull, chico_vegetation_components::FlattenedComponentsOnly<chico_vegetation_components::placed_vegetation::PlacedVegetation<alloc::sync::Arc<chico_sbs_trees::palm_crown::PalmCrown>>>, bevy_ecs::query::filter::With<bevy_camera::camera::Camera>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1564833,1
